query,sql,natural_answer,natural_answer_clean,keywords
중구 57세 여자 현금 혜택 가르쳐주세요,"SELECT benefit_summary, benefit_details, keywords FROM benefits WHERE district LIKE '%중구%' AND min_age <= 57 AND max_age >= 57 AND (gender = '여자' OR gender = '') AND support_type LIKE '%현금%' LIMIT 15;","중구에 거주하는 57세 여성분을 위한 다양한 현금 혜택 정보를 알려드리겠습니다. 

1. **국가보훈대상자에게 예우수당 지원**: 국가보훈대상자에 해당되는 경우, 예우수당이 지원됩니다. 이는 생활안정에 도움이 되는 현금 지원입니다.

2. **국가보훈대상자 위문금 지원**: 위문금 또한 국가보훈대상자에게 지원되며, 생활안정을 도와주는 혜택입니다.

3. **국가보훈대상자의 유족에게 사망위로금 지원**: 만약 국가보훈대상자께서 거주하고 계셨다면, 그 유족에게는 사망위로금이 지원됩니다.

4. **저소득 국가보훈대상자 월동대책비 지원**: 저소득층 국가보훈대상자에게는 월동대책비가 지원되어 겨울철 생활안정에 기여합니다.

해당 사항들이 해당되시지 않는다면, 장애인과 관련된 출산 지원금이나 축하금과 같은 다른 프로그램도 고려해보실 수 있습니다. 예를 들어, 장애인 가정에게는 출산지원금이 지급되며, 장애아동이나 일반 입양에도 축하금이 지원됩니다. 

원하시는 정보가 도움이 되었기를 바랍니다. 추가적인 질문이 있으시면 언제든지 말씀해 주세요!","중구에 거주하는 57세 여성분을 위한 다양한 현금 혜택 정보를 알려드리겠습니다. 국가보훈대상자에게 예우수당 지원: 국가보훈대상자에 해당되는 경우, 예우수당이 지원됩니다. 이는 생활안정에 도움이 되는 현금 지원입니다. 국가보훈대상자 위문금 지원: 위문금 또한 국가보훈대상자에게 지원되며, 생활안정을 도와주는 혜택입니다. 국가보훈대상자의 유족에게 사망위로금 지원: 만약 국가보훈대상자께서 거주하고 계셨다면, 그 유족에게는 사망위로금이 지원됩니다. 저소득 국가보훈대상자 월동대책비 지원: 저소득층 국가보훈대상자에게는 월동대책비가 지원되어 겨울철 생활안정에 기여합니다. 해당 사항들이 해당되시지 않는다면, 장애인과 관련된 출산 지원금이나 축하금과 같은 다른 프로그램도 고려해보실 수 있습니다. 예를 들어, 장애인 가정에게는 출산지원금이 지급되며, 장애아동이나 일반 입양에도 축하금이 지원됩니다. 원하시는 정보가 도움이 되었기를 바랍니다. 추가적인 질문이 있으시면 언제든지 말씀해 주세요!","국가보훈대상자, 현금 혜택, 예우수당, 위문금, 사망위로금"
대덕구 66세 남자 현물 혜택 조회 부탁드립니다,"SELECT benefit_summary, benefit_details, keywords FROM benefits WHERE district LIKE '%대덕구%' AND min_age <= 66 AND max_age >= 66 AND (gender = '남자' OR gender = '') AND support_type LIKE '%현물%' LIMIT 15;","대덕구에 거주하는 66세 남성 보훈대상자에게는 현물 혜택으로 '위문품 제공'이 있습니다. 이는 국가보훈대상자를 위한 혜택으로, 생활안정을 도모하기 위한 목적입니다. 더 궁금한 사항이 있으시면 물어보세요!","대덕구에 거주하는 66세 남성 보훈대상자에게는 현물 혜택으로 '위문품 제공'이 있습니다. 이는 국가보훈대상자를 위한 혜택으로, 생활안정을 도모하기 위한 목적입니다. 더 궁금한 사항이 있으시면 물어보세요!","대덕구, 거주, 66세, 남성, 보훈대상자, 현물 혜택, 위문품 제공, 국가보훈대상자, 생활안정, 목적, 궁금한 사항"
충청북도 남자 32세 다자녀가구 서비스 혜택 가르쳐주세요,"SELECT benefit_summary, benefit_details, keywords FROM benefits WHERE area LIKE '%충청북도%' AND min_age <= 32 AND max_age >= 32 AND (gender = '남자' OR gender = '') AND household_category LIKE '%다자녀가구%' LIMIT 15;","충청북도에서는 32세 남성 다자녀 가구에게 문화시설 이용요금 감면 혜택을 제공하고 있습니다. 이 혜택은 초정행궁을 포함한 다양한 문화시설에서 적용되며, 장애인도 이용할 수 있는 서비스입니다. 이를 통해 가족과 함께 문화생활을 보다 저렴하게 즐길 수 있습니다. 추가적인 정보가 필요하시면 언제든지 문의해 주세요.","충청북도에서는 32세 남성 다자녀 가구에게 문화시설 이용요금 감면 혜택을 제공하고 있습니다. 이 혜택은 초정행궁을 포함한 다양한 문화시설에서 적용되며, 장애인도 이용할 수 있는 서비스입니다. 이를 통해 가족과 함께 문화생활을 보다 저렴하게 즐길 수 있습니다. 추가적인 정보가 필요하시면 언제든지 문의해 주세요.","충청북도, 다자녀 가구, 문화시설, 감면 혜택, 장애인, 서비스, 가족, 문화생활, 저렴하게, 문의"
청주시 32세 남자 서비스 혜택 알려주세요.,"SELECT benefit_summary, benefit_details, keywords FROM benefits WHERE area LIKE '%청주시%' AND min_age <= 32 AND max_age >= 32 AND (gender = '남자' OR gender = '') LIMIT 15;","청주시에 거주하는 32세 남성에게 해당되는 서비스 혜택으로 '셋째아 이상 출생아를 위한 양육지원금'을 안내드립니다. 이 혜택은 셋째 자녀를 포함해 여러 자녀를 양육하는 가구에 지원되는 금액으로, 출산 및 보육과 관련된 도움을 제공합니다. 추가적인 정보가 필요하시면 청주시의 관련 부서에 문의하시기 바랍니다.","청주시에 거주하는 32세 남성에게 해당되는 서비스 혜택으로 '셋째아 이상 출생아를 위한 양육지원금'을 안내드립니다. 이 혜택은 셋째 자녀를 포함해 여러 자녀를 양육하는 가구에 지원되는 금액으로, 출산 및 보육과 관련된 도움을 제공합니다. 추가적인 정보가 필요하시면 청주시의 관련 부서에 문의하시기 바랍니다.","청주시, 거주하는, 32세 남성, 서비스 혜택, 셋째아 이상 출생아, 양육지원금, 셋째 자녀, 여러 자녀, 출산, 보육, 도움, 청주시의 관련 부서, 문의"
경상북도 여자 44세 무주택세대 이용권 혜택 알려줘.,"SELECT benefit_summary, benefit_details, keywords FROM benefits WHERE area LIKE '%경상북도%' AND min_age <= 44 AND max_age >= 44 AND (gender = '여자' OR gender = '') AND support_type LIKE '%이용권%' LIMIT 15;","경상북도에 거주하는 44세 여성에게 제공될 수 있는 무주택세대 이용권 혜택으로는 ""출산가정에 산모신생아 건강관리 서비스 지원""과 ""임부 기형아 검사비 지원"", ""임부 산전 초음파 검사비 지원"" 등이 있습니다. 이 외에도 장애인을 위한 다양한 지원 서비스가 준비되어 있습니다. 특히, 여성농어업인은 행복바우처 지원사업과 같은 서비스도 이용할 수 있습니다. 이와 관련하여 더욱 구체적인 정보는 해당 지자체나 관련 기관에 문의하시길 권장합니다.","경상북도에 거주하는 44세 여성에게 제공될 수 있는 무주택세대 이용권 혜택으로는 ""출산가정에 산모신생아 건강관리 서비스 지원""과 ""임부 기형아 검사비 지원"", ""임부 산전 초음파 검사비 지원"" 등이 있습니다. 이 외에도 장애인을 위한 다양한 지원 서비스가 준비되어 있습니다. 특히, 여성농어업인은 행복바우처 지원사업과 같은 서비스도 이용할 수 있습니다. 이와 관련하여 더욱 구체적인 정보는 해당 지자체나 관련 기관에 문의하시길 권장합니다.","무주택세대 이용권, 산모신생아 건강관리 서비스, 임부 기형아 검사비, 임부 산전 초음파 검사비, 여성농어업인"
경기도 여자 62세 1인 가구 현금 혜택 을 알려줘,"SELECT benefit_summary, benefit_details, keywords FROM benefits WHERE area LIKE '%경기도%' AND min_age <= 62 AND max_age >= 62 AND (gender = '여자' OR gender = '') AND household_category LIKE '%1인 가구%' AND support_type LIKE '%현금%' LIMIT 15;","경기도에서 62세 여성 1인 가구를 위한 현금 혜택 중 하나로 '1인가구 간병비 지원' 프로그램이 있습니다. 이 지원은 성남시에서 제공되며, 1인 가구의 간병비를 지원합니다. 보다 자세한 정보는 해당 지역의 보건의료 관련 기관에 문의하시기 바랍니다.","경기도에서 62세 여성 1인 가구를 위한 현금 혜택 중 하나로 '1인가구 간병비 지원' 프로그램이 있습니다. 이 지원은 성남시에서 제공되며, 1인 가구의 간병비를 지원합니다. 보다 자세한 정보는 해당 지역의 보건의료 관련 기관에 문의하시기 바랍니다.","경기도, 62세 여성, 1인 가구, 간병비 지원, 성남시"
광산구 69세 남자 이용권 혜택 이 있어요?,"SELECT benefit_summary, benefit_details, keywords FROM benefits WHERE district LIKE '%광산구%' AND min_age <= 69 AND max_age >= 69 AND (gender = '남자' OR gender = '') AND support_type LIKE '%이용권%' LIMIT 15;","광산구에 거주하는 69세 남성에게는 '장애인 활동 지원 서비스 추가 지원'이라는 이용권 혜택이 있습니다. 이 혜택은 장애인, 활동 지원, 보호 돌봄 등의 서비스를 포함하고 있습니다. 추가적인 정보가 필요하시다면 말씀해 주세요!","광산구에 거주하는 69세 남성에게는 '장애인 활동 지원 서비스 추가 지원'이라는 이용권 혜택이 있습니다. 이 혜택은 장애인, 활동 지원, 보호 돌봄 등의 서비스를 포함하고 있습니다. 추가적인 정보가 필요하시다면 말씀해 주세요!","광산구, 거주하는, 69세 남성, 장애인 활동 지원 서비스, 이용권, 혜택, 보호 돌봄, 추가적인 정보"
경상북도 남자 68세 한부모가정/조손가정 현금 혜택 이 있어요?,SELECT * FROM benefits WHERE area LIKE '%경상북도%' AND (gender = '남자' OR gender = '') AND min_age <= 68 AND max_age >= 68 AND household_category LIKE '%한부모가정%' AND support_type LIKE '%현금%' LIMIT 15;,"경상북도 영천시에서는 68세 남자 한부모가정에 대해 지원할 수 있는 현금 혜택이 있습니다. 특히, 장애인 중증대상자 및 국가유공자에게는 자동차세 감면과 함께 종합검사비에 대한 지원이 제공됩니다. 지원 내용은 종합검사비의 50%를 최대 3만 원까지 지원하며, 지원을 받기 위해서는 영천시 관내 지정정비사업자에게 종합검사를 받고 구비서류를 제출해야 합니다.

자세한 사항이나 신청 방법은 영천시 차량등록사무소에 문의하시기 바랍니다. 2024년 1월 1일부터는 상시 신청이 가능하니 해당 시기에 필요 잇는 서류를 준비하시기 바랍니다.","경상북도 영천시에서는 68세 남자 한부모가정에 대해 지원할 수 있는 현금 혜택이 있습니다. 특히, 장애인 중증대상자 및 국가유공자에게는 자동차세 감면과 함께 종합검사비에 대한 지원이 제공됩니다. 지원 내용은 종합검사비의 50%를 최대 3만 원까지 지원하며, 지원을 받기 위해서는 영천시 관내 지정정비사업자에게 종합검사를 받고 구비서류를 제출해야 합니다. 자세한 사항이나 신청 방법은 영천시 차량등록사무소에 문의하시기 바랍니다. 2024년 1월 1일부터는 상시 신청이 가능하니 해당 시기에 필요 잇는 서류를 준비하시기 바랍니다.","영천시, 현금 혜택, 종합검사비, 자동차세 감면, 지정정비사업자"
화천군 32세 여자 현금 혜택 좀 알려주실래요?,"SELECT benefit_summary, benefit_details, keywords FROM benefits WHERE district LIKE '%화천군%' AND min_age <= 32 AND max_age >= 32 AND (gender = '여자' OR gender = '') AND support_type LIKE '%현금%' LIMIT 15;","화천군에서는 32세의 저소득 여자 신장장애인을 위해 혈액 및 투석비 지원 프로그램을 제공하고 있습니다. 이 지원은 신장장애인에게 혜택이 주어지며, 도움이 필요한 경우 관련 기관에 문의하시면 더 자세한 정보를 얻을 수 있습니다.","화천군에서는 32세의 저소득 여자 신장장애인을 위해 혈액 및 투석비 지원 프로그램을 제공하고 있습니다. 이 지원은 신장장애인에게 혜택이 주어지며, 도움이 필요한 경우 관련 기관에 문의하시면 더 자세한 정보를 얻을 수 있습니다.","화천군, 저소득, 여자, 신장장애인, 혈액 및 투석비 지원 프로그램"
화천군 32세 여자 현금 혜택 조회해줘.,"SELECT benefit_summary, benefit_details, keywords FROM benefits WHERE district LIKE '%화천군%' AND min_age <= 32 AND max_age >= 32 AND (gender = '여자' OR gender = '') AND support_type LIKE '%현금%' LIMIT 15;","화천군에서 32세 여성에게 해당되는 현금 혜택으로는 저소득 신장장애인을 위한 혈액 및 투석비 지원이 있습니다. 이 지원은 신장장애인이면서 저소득층에 속하는 분들을 대상으로 하며, 필요한 경우 신청 절차에 대해 추가 정보를 확인하시기 바랍니다.","화천군에서 32세 여성에게 해당되는 현금 혜택으로는 저소득 신장장애인을 위한 혈액 및 투석비 지원이 있습니다. 이 지원은 신장장애인이면서 저소득층에 속하는 분들을 대상으로 하며, 필요한 경우 신청 절차에 대해 추가 정보를 확인하시기 바랍니다.","화천군, 32세 여성, 현금 혜택, 저소득 신장장애인, 혈액 및 투석비 지원"
소득이 101 ~ 200%인 곡성군 거주 31살 남자 1인 가구예요. 어떤 보호-돌봄 지원이 있는지 알려주세요.,"SELECT benefit_summary, benefit_details, keywords FROM benefits WHERE income_category LIKE '%101 ~ 200%' AND district LIKE '%곡성군%' AND min_age <= 31 AND max_age >= 31 AND (gender = '남자' OR gender = '') AND household_category LIKE '%1인 가구%' LIMIT 15;","곡성군에 거주하는 31살 남자의 1인 가구로서 소득이 101%에서 200% 사이인 경우, '월세 주택에 거주하고 일정소득 이하인 청년의 월세 지원' 프로그램을 이용하실 수 있습니다. 이 지원은 청년들이 주거비 부담을 덜 수 있도록 돕는 정책입니다. 자세한 내용은 곡성군청 또는 관련 기관에 문의하시면 더 많은 정보를 얻으실 수 있습니다.","곡성군에 거주하는 31살 남자의 1인 가구로서 소득이 101%에서 200% 사이인 경우, '월세 주택에 거주하고 일정소득 이하인 청년의 월세 지원' 프로그램을 이용하실 수 있습니다. 이 지원은 청년들이 주거비 부담을 덜 수 있도록 돕는 정책입니다. 자세한 내용은 곡성군청 또는 관련 기관에 문의하시면 더 많은 정보를 얻으실 수 있습니다.","곡성군, 1인 가구, 소득, 월세 지원, 청년"
